,review_link,reviewer_name,reviewer_profile_link,info,rating_comment,rating_extra
0,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Mir,https://www.airbnb.com/users/show/310131567,"Rating, 5 stars,  · January 2024,  · Stayed one night","It was a great stay, but I would recommend Fawaz bhai to list on more platforms like 'Travela' and other local platforms for broader exposure, as many people are unaware of Airbnb","Dhaka, Bangladesh"
1,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Anika,https://www.airbnb.com/users/show/545700864,"Rating, 5 stars,  · December 2023,  · Stayed one night","We had an amazing stay.
The host is an extremely kind and humble person. Made sure to communicate everything that we needed to know on time. The host is so thoughtful in providing with all the amenities and resources, one can never think of finding which in an air BnB property. The view of the lake along with a cozy lounge with great collection of books to read is like a cherry on top. Hope to visit again soon 🙂",7 months on Airbnb
2,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Moutushi,https://www.airbnb.com/users/show/259020064,"Rating, 5 stars,  · August 2023,  · Stayed one night","A perfect place for slow living and staycation. We didn't feel the urge to open any electeonic gadgets, which was a welcome break and exactly what we needed. The open view of Dharmashagar, greenery and grasshoppers flying around ...the balcony is a retreat. The host was welcoming, easy-going and friendly. We look forward to going back for a longer stay.",5 years on Airbnb
3,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Javed,https://www.airbnb.com/users/show/134763535,"Rating, 4 stars,  · May 2023,  · Stayed a few nights","Very Good Host and his caretaker very good person. Beautiful view from the sitting area, as shown in picture. Check in and check out was also smooth. One bedroom has double bed and the other a single bed. Sitting area, which includes kitchen and dining don't have air-conditioning so gets extremely hot on a hot day (our first day...it felt like a sauna) but on rainy day (our second day) or winter days it's comfortable. Bedroom air-conditioning units are old but with Aircon & fan on it was okay on the first (hot) day. Washroom have hot water but the hot/cold taps are old and not mix properly. Very clean place, with lots of utensils and snacks. Except for the air-conditioning and hot water mixture, I have absolutely no complaints. Hope the Host solve the problems mentioned and I would like to stay again in my next visit.","Gatineau, Canada"
4,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Mazbahul Islam,https://www.airbnb.com/users/show/510186055,"Rating, 5 stars,  · April 2023,  · Stayed one night","first of all, there are two things I like about Airbnb. the place and the host. I must say, Mr. Fawaz was one of the best hosts with one of the best homes I have ever stayed at given I have stayed at airbnbs around the world.
the place is so beautiful you would never want to leave or at least it will hurt a bit once you finally leave the home. To me, it felt like the place was singing to me. Hands down it was the best airbnb place in the entire comilla region.
Lastly, I would like to thank Mr. Fawaz for being an awesome host who always checks in despite living far from the property. He has been super friendly and flexible through my stay at his place. For sure, if I ever need to stay in Cumilla, I would come back again.","Dhaka, Bangladesh"
5,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Rayhan,https://www.airbnb.com/users/show/487227975,"Rating, 5 stars,  · January 2023,  · Stayed one night",Fawaz's place is incredibly beautiful. Great view from balcony. Well furnished place with artistic touch. Fawaz was caring and flexible. Mr. Bashar was accommodating. Great value of money. I will come again.,2 years on Airbnb
6,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Zahid,https://www.airbnb.com/users/show/223932194,"Rating, 5 stars,  · November 2022,  · Stayed a few nights","Great place to stay, feels like home.
Peaceful and quiet.
The apartment was refurbished and renovated, since my last visit.
Hopefully I will come back again next year.",6 years on Airbnb
7,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Kamrul Hasan,https://www.airbnb.com/users/show/436442238,"Rating, 5 stars,  · February 2022,  · Stayed a few nights","Before choosing a house, I conducted a lot of research to see who would be the best choice based on security and relaxation, owner of this property makes this like an artist with lots of listing and natural views. everything was clean and well organized.
Most attractive part: it was not Away from the town it was quite peaceful. It's an easy walk as it's quite spacious apartment and the room was quiet professional.
Behind the apartment: There are enough of places to buy drinks/snacks, next to the apartment you can see a long lake ,have a sit down meal, stop for a rest on a bench, or hire a boat, on the way round.
Hospitality: I spoke with owner via call he was quite friendly. he gave me the caretaker number( Bashar uncle) for check in and he was just wow . his hospitality you will be impresed .",2 years on Airbnb
8,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Salahuddin,https://www.airbnb.com/users/show/242170287,"Rating, 5 stars,  · October 2021,  · Stayed a few nights","Finally I found a place to stay in Comilla. I had an awesome experience in this beautiful place. The view, the books made my short trip very enjoyable. The refreshing feeling when I sit on the couch with a cup of tea and the lake in front of me is unforgettable. I will definitely stay in this place again if I visit Comilla.","Toronto, Canada"
9,https://www.airbnb.com/rooms/6347339/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221060_P3Ksc4aeJMwNxoXE&previous_page_section_name=1000&federated_search_id=30f82058-a7f3-463c-9568-31e4c24d8d52,Rahat Hasan,https://www.airbnb.com/users/show/379822400,"Rating, 5 stars,  · February 2021,  · Stayed one night","The place was very well decorated. It felt more like home. The view from the balcony is unbeatable in that area. The hospitality of the host was top notch.
Will definitely visit again.",4 years on Airbnb
